gene,n_mutated,n_controls,dead_mutated,dead_control,odds_ratio,p_value,risk_diff,q_value_BY,passed_screening
SPG7,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
SPOP,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
SPTBN2,17,950,2,131,0.833587786259542,1.0,-0.020247678018575854,0.03281302244589281,True
SPTBN4,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
SPTBN5,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
SS18,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
SRSF11,7,960,3,130,4.788461538461538,0.058560349864904916,0.29315476190476186,0.03281302244589281,True
SRRT,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
SRRM4,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
SRRM2,12,955,2,131,1.2580152671755724,0.6751071962119222,0.02949389179755671,0.03281302244589281,True
SRRM1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
SRPRA,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
SRPK1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
SRGAP3,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
SRGAP2,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
SRGAP1,13,954,2,131,1.142262317834837,0.696681665992265,0.016529592001290117,0.03281302244589281,True
SRCAP,22,945,5,128,1.877297794117647,0.21099276654016091,0.0918229918229918,0.03281302244589281,True
SRBD1,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
SPTY2D1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
SPTLC2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
SUGP1,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
SPEN,32,935,3,130,0.6405835543766578,0.6070914381040224,-0.045287433155080214,0.03281302244589281,True
SULF1,6,961,3,130,6.392307692307693,0.03714176199125719,0.3647242455775234,0.03281302244589281,True
SUOX,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
TAOK3,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
TAOK2,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
TAOK1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
TANGO6,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
TANC2,12,955,4,129,3.201550387596899,0.06980748262988491,0.1982547993019197,0.03281302244589281,True
TANC1,11,956,4,129,3.663344407530454,0.05192325611609147,0.2286991251426398,0.03281302244589281,True
TARBP1,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
TAF5L,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
TAF4B,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
TAF3,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
TAF2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
TAF1L,17,950,1,132,0.3873106060606061,0.49345690043112755,-0.08012383900928792,0.03281302244589281,True
TAF1,25,942,3,130,0.8517482517482518,1.0,-0.018004246284501063,0.03281302244589281,True
TACC2,15,952,3,130,1.5807692307692307,0.4478303370186944,0.06344537815126053,0.03281302244589281,True
TAF5,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
TAB3,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
TARBP2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
TARS2,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
TBC1D23,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
TBC1D22B,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
TBC1D21,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
TBC1D17,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
TBC1D15,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
TBC1D12,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
TARS1,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
TBC1D1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
TASP1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
TASOR2,16,951,3,130,1.457396449704142,0.47314559187957606,0.0508017875920084,0.03281302244589281,True
TASOR,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
TAS2R16,6,961,3,130,6.392307692307693,0.03714176199125719,0.3647242455775234,0.03281302244589281,True
TAS2R10,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
TAS2R1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
TBATA,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
SZT2,14,953,3,130,1.7265734265734265,0.42476639123835447,0.07787438165192623,0.03281302244589281,True
SYTL2,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
SYT9,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
SYCP1,12,955,1,132,0.5668044077134986,1.0,-0.05488656195462478,0.03281302244589281,True
SYBU,12,955,2,131,1.2580152671755724,0.6751071962119222,0.02949389179755671,0.03281302244589281,True
SWT1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
SVIL,17,950,5,128,2.67578125,0.07137688217548867,0.15938080495356038,0.03281302244589281,True
SVEP1,26,941,2,131,0.5152671755725191,0.5633377370933235,-0.06229052562740128,0.03281302244589281,True
SUZ12,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
SYCP2,14,953,3,130,1.7265734265734265,0.42476639123835447,0.07787438165192623,0.03281302244589281,True
SUSD5,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
SUSD2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
SUPT6H,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
SUPT5H,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
SUPT20HL2,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
SUPT20HL1,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
SUPT16H,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
SUSD4,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
SYCP2L,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
SYDE1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
SYDE2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
SYT2,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
SYT17,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
SYT16,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
SYT14,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
SYT11,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
SYP,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
SYNPO2,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
SYNM,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
SYNGAP1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
SYNE3,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
SYNE2,38,929,3,130,0.5268131868131868,0.4676393650767068,-0.06098804600305932,0.03281302244589281,True
SYNE1,53,914,6,127,0.7910872843022282,0.836861015754401,-0.025742124602617572,0.03281302244589281,True
SYNCRIP,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
SYN1,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
SYMPK,10,957,3,130,2.7263736263736265,0.14757260183461732,0.16415882967607104,0.03281302244589281,True
SULF2,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
MED13,15,952,3,130,1.5807692307692307,0.4478303370186944,0.06344537815126053,0.03281302244589281,True
MED12L,13,954,2,131,1.142262317834837,0.696681665992265,0.016529592001290117,0.03281302244589281,True
MED12,25,942,4,129,1.2004429678848283,0.7666726369858172,0.023057324840764337,0.03281302244589281,True
CHD3,12,955,4,129,3.201550387596899,0.06980748262988491,0.1982547993019197,0.03281302244589281,True
CHD2,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
CHD1L,9,958,3,130,3.1846153846153844,0.11436712764382075,0.197633959638135,0.03281302244589281,True
CHD1,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
CHAMP1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
CHAF1A,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
CHD4,25,942,6,127,2.026523000414422,0.13965879381291432,0.10518046709129511,0.03281302244589281,True
CGNL1,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
CFTR,13,954,3,130,1.9015384615384616,0.4047884454161699,0.09450088695371717,0.03281302244589281,True
CFP,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
CFH,16,951,3,130,1.457396449704142,0.47314559187957606,0.0508017875920084,0.03281302244589281,True
CFAP97,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CFAP94,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
CFAP92,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
CGN,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
CFAP91,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
CHD5,12,955,4,129,3.201550387596899,0.06980748262988491,0.1982547993019197,0.03281302244589281,True
CHD7,21,946,3,130,1.0461538461538462,1.0,0.005436424041075194,0.03281302244589281,True
CHST9,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CHST2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CHRNB2,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
CHRM2,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
CHRDL1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
CHORDC1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
CHD6,22,945,3,130,0.9898785425101214,1.0,-0.001202501202501205,0.03281302244589281,True
CHN1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CHM,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
CHI3L1,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
CHGB,9,958,3,130,3.1846153846153844,0.11436712764382075,0.197633959638135,0.03281302244589281,True
CHEK2,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
CHD9,14,953,3,130,1.7265734265734265,0.42476639123835447,0.07787438165192623,0.03281302244589281,True
CHD8,14,953,2,131,1.0458015267175573,1.0,0.005396492280017984,0.03281302244589281,True
CHML,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CHSY1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
CFAP74,10,957,3,130,2.7263736263736265,0.14757260183461732,0.16415882967607104,0.03281302244589281,True
CFAP69,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
CEP41,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
CEP350,22,945,2,131,0.6213740458015267,0.7563303194367537,-0.04771524771524771,0.03281302244589281,True
CEP290,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
CEP250,11,956,2,131,1.3994910941475827,0.6544728231558026,0.04478889311525294,0.03281302244589281,True
CEP192,13,954,2,131,1.142262317834837,0.696681665992265,0.016529592001290117,0.03281302244589281,True
CEP170,17,950,2,131,0.833587786259542,1.0,-0.020247678018575854,0.03281302244589281,True
CEP63,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
CEP162,14,953,0,133,0.0,0.23771811502013002,-0.13955928646379853,0.03281302244589281,True
CEP135,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
CEP131,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CEP128,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
CEP126,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
CEP120,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
CEP112,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
CEP152,12,955,1,132,0.5668044077134986,1.0,-0.05488656195462478,0.03281302244589281,True
CFAP70,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
CEP68,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
CEP72,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
CFAP65,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
CFAP61,12,955,0,133,0.0,0.3888545559811644,-0.13926701570680627,0.03281302244589281,True
CFAP58,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
CFAP54,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
CFAP47,14,953,2,131,1.0458015267175573,1.0,0.005396492280017984,0.03281302244589281,True
CFAP46,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
CEP70,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
CFAP44,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
CFAP251,8,959,3,130,3.8261538461538462,0.08448576560363265,0.23944212721584984,0.03281302244589281,True
CFAP20DC,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
CES5A,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CERKL,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CEP95,12,955,2,131,1.2580152671755724,0.6751071962119222,0.02949389179755671,0.03281302244589281,True
CEP85,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
CFAP43,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
CHUK,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CIITA,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CILK1,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
CNTNAP3,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
CNTNAP2,12,955,2,131,1.2580152671755724,0.6751071962119222,0.02949389179755671,0.03281302244589281,True
CNTNAP1,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
CNTN6,12,955,2,131,1.2580152671755724,0.6751071962119222,0.02949389179755671,0.03281302244589281,True
CNTN5,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CNTN4,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
CNTNAP4,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
CNTN3,9,958,3,130,3.1846153846153844,0.11436712764382075,0.197633959638135,0.03281302244589281,True
CNTN1,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
CNTLN,16,951,0,133,0.0,0.14827885909548433,-0.1398527865404837,0.03281302244589281,True
CNST,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
CNOT6,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
CNOT3,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
CNOT2,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
CNTN2,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
CNOT1,16,951,1,132,0.41363636363636364,0.7118310143429725,-0.076301261829653,0.03281302244589281,True
CNTNAP5,17,950,1,132,0.3873106060606061,0.49345690043112755,-0.08012383900928792,0.03281302244589281,True
CNTROB,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
COL19A1,12,955,1,132,0.5668044077134986,1.0,-0.05488656195462478,0.03281302244589281,True
COL18A1,10,957,3,130,2.7263736263736265,0.14757260183461732,0.16415882967607104,0.03281302244589281,True
COL17A1,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
COL16A1,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
COL15A1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
COL14A1,19,948,2,131,0.7337224966322407,1.0,-0.03292249611370199,0.03281302244589281,True
CNTRL,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
COL12A1,24,943,7,126,2.6699346405228757,0.03616866287188978,0.15805054789678333,0.03281302244589281,True
COL10A1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
COG5,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
COG3,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
COG2,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
COG1,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
COBLL1,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
COL11A1,17,950,2,131,0.833587786259542,1.0,-0.020247678018575854,0.03281302244589281,True
CNKSR2,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
CNKSR1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
